smiles	name	properties
CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1	C20H30ClNO	beta-ketone
CCCNC(C)C(=O)c1cccc(Cl)c1	C12H16ClNO	beta-ketone
CC(C)NC(C)C(=O)c1cccc(Cl)c1	C12H16ClNO	beta-ketone
CC(NC1CC1)C(=O)c1cccc(Cl)c1	C12H14ClNO	beta-ketone
CC(NC1CCC1)C(=O)c1cccc(Cl)c1	C13H16ClNO	beta-ketone
CC(NC1CCCC1)C(=O)c1cccc(Cl)c1	C14H18ClNO	beta-ketone
CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1	C14H19Cl2NO	beta-ketone
CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1	C15H21Cl2NO	beta-ketone
CC(C(=O)c1cccc(Cl)c1)N(C)C(C)(C)C	C14H20ClNO	beta-ketone
CCN(CC)C(C)C(=O)c1cccc(Cl)c1	C13H18ClNO	beta-ketone
CC(C(=O)c1cccc(Cl)c1)N1CCCCC1	C14H18ClNO	beta-ketone
CC(NC(C)(C)C)C(=O)c1cccs1	C11H17NOS	unknown
CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1	C14H20ClNO	unknown
CC1C(=O)c2cc(Cl)ccc2CN1C(C)(C)C	C14H18ClNO	unknown
CC(C)(C)NC1CCc2ccc(Cl)cc2C1=O	C14H18ClNO	unknown
CC(NC(C)(C)C)C(O)c1ccccc1	C13H21NO	unknown
COc1cccc(C(=O)C(C)NC(C)(C)C)c1	C14H21NO2	beta-ketone
CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1	C13H18N2O3	beta-ketone
CC(NC1CCCC1)C(=O)c1cccc(F)c1	C14H18FNO	beta-ketone
CC(NC1CCCC1)C(=O)c1cccc(Br)c1	C14H18BrNO	beta-ketone
Cc1cccc(C(=O)C(C)NC2CCCC2)c1	C15H21NO	beta-ketone
COc1cccc(C(=O)C(C)NC2CCCC2)c1	C15H21NO2	beta-ketone
CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1	C14H18N2O3	beta-ketone
CC(C(=O)c1cccc(F)c1)N1CCCCC1	C14H18FNO	beta-ketone
CC(C(=O)c1cccc(Br)c1)N1CCCCC1	C14H18BrNO	beta-ketone
Cc1cccc(C(=O)C(C)N2CCCCC2)c1	C15H21NO	beta-ketone
COc1cccc(C(=O)C(C)N2CCCCC2)c1	C15H21NO2	beta-ketone
CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1	C14H18N2O3	beta-ketone
O=C(C(=O)N1CCCC1)c1c[nH]c2ccccc12	C14H14N2O2	tryptamine
OC(Cc1c[nH]c2ccccc12)N1CCCC1	C14H18N2O	tryptamine
CCN(CC)C(=O)C(=O)c1c[nH]c2ccccc12	C14H16N2O2	tryptamine
CCN(CC)C(O)Cc1c[nH]c2ccccc12	C14H20N2O	tryptamine
C[C@@H]1[C@H](C)N1C(=O)c1ccccc1	C11H13NO	unknown
CC(Cl)C(C)NC(=O)c1ccccc1	C11H14ClNO	unknown
COc1ccc(OC)c(C=C(C)C)c1	C12H16O2	unknown
COc1ccc(OC)c(CC(C)C)c1	C12H18O2	unknown
COc1cc(CC(C)C)c(OC)cc1C=O	C13H18O3	unknown
COc1cc(CC(C)C)c(OC)cc1/C=C(\C)[N+](=O)[O-]	C15H21NO4	unknown
CCC(C)c1cc(OC)ccc1OC	C12H18O2	unknown
CCC(=O)c1cc(OC)ccc1OC	C11H14O3	unknown
COc1cc(C(C)=O)c(OC)cc1C(C)=O	C12H14O4	unknown
C/C=C(\C)c1cc(OC)ccc1OC	C12H16O2	unknown
C/C=C(/C)c1cc(OC)ccc1OC	C12H16O2	unknown
CCC(C)c1cc(OC)c(C(C)=O)cc1OC	C14H20O3	unknown
CCC(C)c1cc(OC)c(/C=C(\C)[N+](=O)[O-])cc1OC	C15H21NO4	unknown
CC(C)(C)OC(=O)c1cc2c(cn1)[nH]c1ccccc12	C16H16N2O2	unknown
c1ccc2c(c1)[nH]c1c2ncc2[nH]c3ccccc3c21	C17H11N3	unknown
CCOC(=O)c1ncn2c1CN(C)C(=O)c1ccccc1-2	C15H15N3O3	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Cl)ccc1-2	C15H14ClN3O3	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2	C15H14BrN3O3	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C#N)ccc1-2	C16H14N4O3	aryldiazepine
C=Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2	C17H17N3O3	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CC)ccc1-2	C17H19N3O3	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(OCC)ccc1-2	C17H19N3O4	aryldiazepine
C=C=Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2	C18H17N3O3	aryldiazepine
C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2	C17H15N3O3	aryldiazepine
CC#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2	C18H17N3O3	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C#C[Si](C)(C)C)ccc1-2	C20H23N3O3Si	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C#CC[Si](C)(C)C)ccc1-2	C21H25N3O3Si	aryldiazepine
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(C#C[Si](C)(C)C)cc2C1=O	C22H27N3O3Si	aryldiazepine
C#Cc1ccc2c(c1)C(=O)N1CCCC1c1c(C(=O)OCC)ncn1-2	C19H17N3O3	aryldiazepine
CCOC(=O)c1ncn2c1C1CCN1C(=O)c1cc(Br)ccc1-2	C16H14BrN3O3	aryldiazepine
C#Cc1ccc2c(c1)C(=O)N1CCCC1c1c(-c3nc(C)no3)ncn1-2	C19H15N5O2	unknown
C#Cc1ccc2c(c1)C(=O)N1CCCC1c1c(-c3nc(CC)no3)ncn1-2	C20H17N5O2	unknown
C#Cc1ccc2c(c1)C(=O)N1CCCC1c1c(-c3nc(C(C)C)no3)ncn1-2	C21H19N5O2	unknown
C#Cc1ccc2c(c1)C(=O)N1CCCC1c1c(-c3nc(-c4ccccc4)no3)ncn1-2	C24H17N5O2	unknown
C#Cc1ccc2c(c1)C(=O)N1CCC1c1c(-c3nc(C)no3)ncn1-2	C18H13N5O2	unknown
C#Cc1ccc2c(c1)C(=O)N1CCC1c1c(-c3nc(CC)no3)ncn1-2	C19H15N5O2	unknown
C#Cc1ccc2c(c1)C(=O)N1CCC1c1c(-c3nc(C(C)C)no3)ncn1-2	C20H17N5O2	aryldiazepine
C#Cc1ccc2c(c1)C(=O)N1CCC1c1c(-c3nc(-c4ccccc4)no3)ncn1-2	C23H15N5O2	aryldiazepine
CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1ccccc1-2	C17H17N3O3	aryldiazepine
CCOc1cc2c(cn1)[nH]c1ccccc12	C13H12N2O	unknown
C#Cc1ccc(-n2[nH]c3c(cnc4ccccc43)c2=O)cc1	C18H11N3O	unknown
CN1C(=O)CN=C(c2ccco2)c2cc(Cl)ccc21	C14H11ClN2O2	aryldiazepine
CN1C(=O)CN=C(c2ccsc2)c2cc(Cl)ccc21	C14H11ClN2OS	aryldiazepine
O=C1CN=C(c2cccs2)c2cc(F)ccc2N1	C13H9FN2OS	aryldiazepine
CN1C(=O)CN=C(c2cccs2)c2cc(F)ccc21	C14H11FN2OS	aryldiazepine
[N-]=[N+]=Nc1ccc2c(c1)C(c1ccccc1N=[N+]=[N-])=NCC(=O)N2	C15H10N8O	aryldiazepine
CN1C(=O)CN=C(c2ccccc2[N+](=O)[O-])c2cc([N+](=O)[O-])ccc21	C16H12N4O5	aryldiazepine
CN1C(=O)CN=C(c2ccccc2)c2cc(C#C[Si](C)(C)C)ccc21	C21H22N2OSi	aryldiazepine
CN1C(=O)CN=C(c2ccccc2)c2cc(C#N)ccc21	C17H13N3O	aryldiazepine
O=C1CN=C(c2ccccc2)c2ccccc2N1	C15H12N2O	aryldiazepine
CN1C(=O)CN=C(c2ccccc2)c2ccccc21	C16H14N2O	aryldiazepine
CCn1c(=O)n([C@@H]2CCN(CC3CCCCCCC3)C[C@H]2CO)c2ccccc21	C24H37N3O2	unknown
O=c1[nH]c2ccccc2n1C1CCN(Cc2ccccc2)CC1	C19H21N3O	unknown
CC(c1ccccc1Cl)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	C20H22ClN3O	unknown
O=c1[nH]c2ccccc2n1C1CCN(CC2CCCCCCC2)CC1	C21H31N3O	unknown
CCn1c(=O)n(C2CCN(CC3CCCCCCC3)CC2)c2ccccc21	C23H35N3O	unknown
CCn1c(=O)n([C@H]2CCN(CC3CCCCCCC3)C[C@@H]2CO)c2ccccc21	C24H37N3O2	unknown
CO[C@H]1CC[C@H](OC(=O)[C@@H]2C[C@@H]3c4cccc5c4c(cn5C(C)C)C[C@H]3N(C)C2)CC1	C26H36N2O3	unknown
CC(O)C(C)OC(=O)[C@@H]1C[C@@H]2c3cccc4c3c(cn4C(C)C)C[C@H]2N(C)C1	C23H32N2O3	unknown
CN1C[C@H](CO)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	C16H20N2O	unknown
CCC(C)C(=O)OC[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	C21H26N2O2	unknown
CCC(CC)C(=O)OC[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	C22H28N2O2	unknown
CCC(C)C(=O)OC[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	C21H28N2O2	unknown
CCC(CC)C(=O)OC[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	C22H30N2O2	unknown
CCC(C)C(=O)OC[C@@H]1C=C2c3cccc4c3c(cn4C(C)C)C[C@H]2N(C)C1	C24H32N2O2	unknown
CCC(CC)C(=O)OC[C@@H]1C=C2c3cccc4c3c(cn4C(C)C)C[C@H]2N(C)C1	C25H34N2O2	unknown
CCC(C)C(=O)OC[C@@H]1C[C@@H]2c3cccc4c3c(cn4C(C)C)C[C@H]2N(C)C1	C24H34N2O2	unknown
CCC(CC)C(=O)OC[C@@H]1C[C@@H]2c3cccc4c3c(cn4C(C)C)C[C@H]2N(C)C1	C25H36N2O2	unknown
CC/C(=C\c1ccc2c(c1)OCO2)[N+](=O)[O-]	C11H11NO4	unknown
CC/C(=C\c1cc(OC)ccc1OC)[N+](=O)[O-]	C12H15NO4	unknown
CC(Br)Cc1ccc2c(c1)OCO2	C10H11BrO2	unknown
BrCCCc1ccc2c(c1)OCO2	C10H11BrO2	unknown
NCC12CC3CC(CC(C3)C1)C2	C11H19N	unknown
NCCCC12CC3CC(CC(C3)C1)C2	C13H23N	unknown
NCCCCC12CC3CC(CC(C3)C1)C2	C14H25N	unknown
CC12CC3CC(C)(C1)CC(CCN)(C3)C2	C14H25N	unknown
CCC12CC3CC(N)(C1)CC(CC)(C3)C2	C14H25N	unknown
CNC12CC3CC(C)(CC(C)(C3)C1)C2	C13H23N	unknown
CN(C)C12CC3CC(C)(CC(C)(C3)C1)C2	C14H25N	unknown
CCNC12CC3CC(C)(CC(C)(C3)C1)C2	C14H25N	unknown
NCCC12CC3CC(CC(C3)C1)C2	C12H21N	unknown
CCC12CC3CC(CC(N)(C3)C1)C2	C12H21N	unknown
CC(C)C12CC3CC(CC(N)(C3)C1)C2	C13H23N	unknown
NC12CC3CC(C1)CC(c1ccccc1)(C3)C2	C16H21N	unknown
CCC12CC3CC(N)(C1)CC(c1ccccc1)(C3)C2	C18H25N	unknown
CN(C)C12CC3CC(CC(C3)C1)C2	C12H21N	unknown
CNC12CC3CC(CC(C3)C1)C2	C11H19N	unknown
COc1cc(CCN)c(O)cc1CCCO	C12H19NO3	unknown
COc1cc(C(O)CN)c(OC)cc1CCCO	C13H21NO4	unknown
CCCc1cc(OC)c(C(O)CN)cc1OC	C13H21NO3	unknown
CCCc1cc(OC)c(C(O)CNC(C)=O)cc1OC	C15H23NO4	unknown
COc1cc(CC(C)O)c(OC)cc1CCN	C13H21NO3	unknown
COc1cc(CC(C)O)c(OC)cc1CCNC(C)=O	C15H23NO4	unknown
COc1cc(CC(C)=O)c(OC)cc1CCN	C13H19NO3	unknown
COc1cc(CCC(=O)O)c(OC)cc1CCN	C13H19NO4	unknown
CCCc1cc(OC)c(CCNC(C)=O)cc1OC	C15H23NO3	unknown
CCCc1cc(O)c(CCN)cc1OC	C12H19NO2	unknown
CCCc1cc(O)c(CCNC(C)=O)cc1OC	C14H21NO3	unknown
CCCc1cc(O)c(CCN)cc1O	C11H17NO2	unknown
COc1cc(CCCO)c(OC)cc1CCO	C13H20O4	unknown
COc1cc(CC(=O)O)c(OC)cc1CCCO	C13H18O5	unknown
CCCc1cc(OC)c(CCO)cc1OC	C13H20O3	unknown
CCCc1cc(O)c(CCO)cc1OC	C12H18O3	unknown
CCCc1cc(O)c(CC(=O)O)cc1OC	C12H16O4	unknown
O=C(c1ccc(F)cc1)C1CCN(CCCCCS)CC1	C17H24FNOS	unknown
C[N+]12CC[S][Tc]1(=[O])([S]CCCCCN1CCC(C(=O)c3ccc(F)cc3)CC1)[S]CC2	C17H24FNOS.C5H13NS2.O.Tc	unknown
C[N+]12CC[S][Re]1(=[O])([S]CCCCCN1CCC(C(=O)c3ccc(F)cc3)CC1)[S]CC2	C17H24FNOS.C5H13NS2.O.Re	unknown
C=CCn1cc2c3c(cccc31)[C@H]1C[C@H](NC(=O)N(CC)CC)CN(CCC)[C@@H]1C2	C25H36N4O	unknown
CN1c2ccccc2C(NCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O	C19H21ClN2O4S	unknown
CCCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21	C19H23ClN2O2S	unknown
COCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21	C18H21ClN2O3S	unknown
COCCCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21	C20H25ClN2O3S	unknown
CCOC(=O)CCCCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(Cl)ccc21	C23H29ClN2O4S	unknown
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Br)cc2S1(=O)=O	C21H25BrN2O4S	unknown
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(I)cc2S1(=O)=O	C21H25IN2O4S	unknown
CN1c2ccccc2C(NCCCCOCC(=O)O)c2ccc(Cl)cc2S1(=O)=O	C20H23ClN2O5S	unknown
CN1c2cc(Cl)ccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O	C21H24Cl2N2O4S	unknown
COCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(Br)ccc21	C18H21BrN2O3S	unknown
COCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(I)ccc21	C18H21IN2O3S	unknown
COCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(SC)ccc21	C19H24N2O3S2	unknown
CCOC(=O)CCCCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(Br)ccc21	C23H29BrN2O4S	unknown
CCOC(=O)CCCCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(I)ccc21	C23H29IN2O4S	unknown
COCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(OC)ccc21	C19H24N2O4S	unknown
COCCCNC1c2ccccc2N(C)S(=O)(=O)c2cc(Oc3ccccc3)ccc21	C24H26N2O4S	unknown
CCCOC(=O)CCCCCCNC1c2ccccc2N(CCC)S(=O)(=O)c2cc(Br)ccc21	C26H35BrN2O4S	unknown
COc1ccc2c(c1)c1c3n2CCNC3=NCC1	C14H15N3O	unknown
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1	C28H34N2O	unknown
CCC(N)Cc1c[nH]c2cccc(OC(C)=O)c12	C14H18N2O2	tryptamine
CCC(=O)c1ccc2[nH]cc(CCN(C)C)c2c1	C15H20N2O	tryptamine
CCNC(C(=O)c1ccccc1)c1ccccc1	C16H17NO	beta-ketone
CCCC1CN(C)CCC1c1ccc(Cl)cc1	C15H22ClN	unknown
O=S(Cc1cncs1)C(c1ccccc1)c1ccccc1	C17H15NOS2	unknown
CCCN[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1	C13H17N3O	unknown
O=C(c1ccco1)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1	C24H25FN2O2	fentanyl
CCCCCn1cc(C(=O)c2cccc3ccc(OC)cc23)c2ccccc21	C25H25NO2	cannabinoid
CCCCCn1c2ccccc2c2c(O)c3c(cc21)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]31	C27H33NO2	cannabinoid
CCC(=O)N(c1ccccc1)C1CCCCC1N(C)C	C17H26N2O	unknown
CN(C)C1CCCCC1N(C(=O)c1ccco1)c1ccccc1	C19H24N2O2	unknown
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1	C23H23ClN6O2	unknown
COc1cccc(N(C(=O)c2ccco2)C2CCN(CCc3ccccc3)CC2)c1	C25H28N2O3	fentanyl
O=c1[nH]c2cc(Cl)ccc2o1	C7H4ClNO2	unknown
CN(CCc1c[nH]c2ccccc12)C1CCC1	C15H20N2	tryptamine
COc1ccc2[nH]cc(CCN(C)C3CCC3)c2c1	C16H22N2O	tryptamine
c1ccc2c(CCN(C3CCC3)C3CCC3)c[nH]c2c1	C18H24N2	tryptamine
COc1ccc2[nH]cc(CCN(C3CCC3)C3CCC3)c2c1	C19H26N2O	tryptamine
COc1cc(CCN)cc(OC)c1OCC1CCC1	C15H23NO3	unknown
CCC(=O)N(c1ccccc1)C1CCN(C(C)(C)Cc2ccccc2)CC1	C24H32N2O	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cccc(F)c2)CC1	C22H27FN2O	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccc3ccoc3c2)CC1	C25H30N2O2	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccc3c(c2)OCC3)CC1	C25H32N2O2	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2c(OC)cccc2OC)CC1	C24H32N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(OC)cc2OC)CC1	C24H32N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)ccc2OC)CC1	C25H34N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(C)cc2OC)CC1	C25H34N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(I)cc2OC)CC1	C24H31IN2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(Cl)cc2OC)CC1	C24H31ClN2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(C)c(C)c2OC)CC1	C26H36N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)c(C)cc2OC)CC1	C26H36N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(CC)cc2OC)CC1	C26H36N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2c3c(c(Br)c4c2OCC4)OCC3)CC1	C27H33BrN2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)c(Cl)cc2OC)CC1	C25H33ClN2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(SC)cc2OC)CC1	C25H34N2O3S	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2c3c(c(Br)c4c2OCC4)OCC3)CC1	C26H31BrN2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)c(OC)c(OC)c2)CC1	C26H36N2O4	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(C(C)C)cc2OC)CC1	C27H38N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc(OC)c(CC)cc2OC)CC1	C27H38N2O3	fentanyl
CCSc1cc(OC)c(CCN2CCC(N(C(=O)CC)c3ccccc3)CC2)cc1OC	C26H36N2O3S	fentanyl
CCCSc1cc(OC)c(CCN2CCC(N(C(=O)CC)c3ccccc3)CC2)cc1OC	C27H38N2O3S	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(SC(C)C)cc2OC)CC1	C27H38N2O3S	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(CCc2cc(OC)c(C(F)(F)F)cc2OC)CC1	C25H31F3N2O3	fentanyl
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cc3ccccc3o2)CC1	C25H30N2O2	fentanyl
CCC(C)N(CCc1c[nH]c2ccccc12)C(C)C	C17H26N2	prophetic,tryptamine
CCCCC(C(=O)c1ccc(OC)c(OCC)c1)N(CC)CC	C19H31NO3	beta-ketone
CC(C)N(CCc1c[nH]c2ccc(F)cc12)C(C)C	C16H23FN2	prophetic,tryptamine
C[C@H]1CC[C@H](C)N1CCc1c[nH]c2ccccc12	C16H22N2	tryptamine
C[C@@H]1CC[C@@H](C)N1CCc1c[nH]c2ccccc12	C16H22N2	tryptamine
C=CCN(CC)CCc1c[nH]c2ccc(OC)cc12	C16H22N2O	prophetic,tryptamine
C=CCN(CCC)CCc1c[nH]c2ccc(OC)cc12	C17H24N2O	prophetic,tryptamine
C=CCN(CCc1c[nH]c2ccc(OC)cc12)C(C)C	C17H24N2O	prophetic,tryptamine
CC(C)N(CCc1c[nH]c2ccccc12)C1CC1	C16H22N2	prophetic,tryptamine
CCCCC(C(=O)c1cc(OC)c2c(c1)OCO2)N(CC)CC	C18H27NO4	beta-ketone
COc1cc(CCN)cc(OC)c1-c1ccccc1	C16H19NO2	unknown
CC(=O)Oc1cccc(C2(C(C)=O)CCN(C)CC2)c1	C16H21NO3	unknown
Fc1cccc(N2CCNCC2)c1Cl	C10H12ClFN2	unknown
CCCc1cc(O)c(C/C=C(/C)CCC=C(C)C)c(O)c1	C19H28O2	cannabinoid
COCCN(C)Cc1csc(-c2cn(CCCCCF)c3ccccc23)n1	C21H28FN3OS	cannabinoid
CCCCn1nc(C(=O)N[C@H](C(=O)OC)C(C)(C)C)c2ccccc21	C19H27N3O3	cannabinoid
CCCC(C(=O)c1cc2c(cc1OC)OCO2)N(CC)CC	C17H25NO4	beta-ketone
CCNC1(c2cccc(OCC)c2)CCCCC1=O	C16H23NO2	arylcycloalkylamine
COc1ccc2oc3ccccc3c2c1C=O	C14H10O3	unknown
COc1cc2c(cc1C=O)oc1ccccc12	C14H10O3	unknown
COc1ccc2oc3ccccc3c2c1	C13H10O2	unknown
COc1ccc2oc3ccccc3c2c1CCN	C15H15NO2	unknown
COc1cc2c(cc1CCN)oc1ccccc12	C15H15NO2	unknown
COc1cc(CCNCc2c(OC)ccc3oc4ccccc4c23)c(OC)cc1Br	C24H24BrNO4	unknown
COc1cc(CCNCc2cc3oc4ccccc4c3cc2OC)c(OC)cc1Br	C24H24BrNO4	unknown
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OC(=O)C(C)(C)C)C=C[C@H]3[C@H]1C5	C22H27NO4	unknown
CN1CC[C@]23c4c5ccc(OC(=O)C(C)(C)C)c4O[C@H]2[C@@H](OC(=O)C(C)(C)C)C=C[C@H]3[C@H]1C5	C27H35NO5	unknown
COc1cccc(C2(NC(C)C)CCCCC2=O)c1	C16H23NO2	arylcycloalkylamine
CN(C)C1(CNS(=O)(=O)c2ccc(Cl)c(Cl)c2)CCCCC1	C15H22Cl2N2O2S	unknown
CN(C)C1(CNC(=O)c2ccc(Br)cc2)CCCCC1	C16H23BrN2O	unknown
CN(C)C1(CNC(=O)c2cccnc2Cl)CCCCC1	C15H22ClN3O	unknown
CN(C)C1(CNC(=O)c2cccc3ccccc23)CCCCC1	C20H26N2O	unknown
CN(C)C1(CNC(=O)c2cccnc2)CCCCC1	C15H23N3O	unknown
CN(C)C1(CNC(=O)c2ccncc2)CCCCC1	C15H23N3O	unknown
CN(C)C1(CNC(=O)C23CC4CC(CC(C4)C2)C3)CCCCC1	C20H34N2O	unknown
CN(C)C1(CNC(=O)c2cccc(F)c2)CCCCC1	C16H23FN2O	unknown
CN(C)C1(CNC(=O)c2ccc(Cl)s2)CCCCC1	C14H21ClN2OS	unknown
CN(C)C1(CNC(=O)c2ccccc2)CCCCC1	C16H24N2O	unknown
CN(C)C1(CNC(=O)c2cccc(Cl)c2)CCCCC1	C16H23ClN2O	unknown
CN(C)C1(CNC(=O)c2ccc(Cl)c(Cl)c2)CCC2(CC1)OCCO2	C18H24Cl2N2O3	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccc(Cl)cc1	C16H23ClN2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccc(F)cc1	C16H23FN2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccc(C(F)(F)F)cc1	C17H23F3N2O	unknown
COc1ccc(C(=O)N(C)[C@@H]2CCCC[C@H]2N(C)C)cc1	C17H26N2O2	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccc(F)c(F)c1	C16H22F2N2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1	C15H22Cl2N2O2S	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1cccnc1Cl	C15H22ClN3O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1cccc2ccccc12	C20H26N2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1cccnc1	C15H23N3O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccncc1	C15H23N3O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccccc1	C16H24N2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)C12CC3CC(CC(C3)C1)C2	C20H34N2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1cccc(Cl)c1	C16H23ClN2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1cccc(F)c1	C16H23FN2O	unknown
CN(C)[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccc(Cl)s1	C14H21ClN2OS	unknown
CN(C)[C@@H]1CCCC[C@H]1NC(=O)c1ccc(Cl)c(Cl)c1	C15H20Cl2N2O	unknown
CN(C)[C@@H]1CCCC[C@H]1NC(=O)c1ccc(Cl)cc1	C15H21ClN2O	unknown
CN(C)[C@@H]1CCCC[C@H]1NC(=O)c1ccc(F)cc1	C15H21FN2O	unknown
CN(C)[C@@H]1CCCC[C@H]1NC(=O)c1ccc(C(F)(F)F)cc1	C16H21F3N2O	unknown
COc1ccc(C(=O)N[C@@H]2CCCC[C@H]2N(C)C)cc1	C16H24N2O2	unknown
CN(C)[C@@H]1CCCC[C@H]1NC(=O)c1ccc(F)c(F)c1	C15H20F2N2O	unknown
CN(C)[C@@H]1CCCC[C@H]1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	C14H20Cl2N2O2S	unknown
