smiles	properties
CCCCCNC(=O)c1cn(c2c1cccc2)CCCCC	cannabinoid
CCCCCCCNC(=O)c1cn(c2c1cccc2)CCCCC	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC1CCCCCC1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NCc1ccc(c(c1)Cl)Cl	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NCC1CCC2CC1C2(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NCC1CCC2CC1C2(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)NCC1CCC2CC1C2(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCCCC1)NCC1CCC2CC1C2(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCCCC1)NCC1CCC2CC1C2(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC(c1ccc(cc1)Cl)(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC(c1ccc(cc1)Cl)(C)C	cannabinoid
Clc1ccc(cc1)C(NC(=O)c1cn(c2c1cccc2)CC1CCCCC1)(C)C	cannabinoid
Clc1ccc(cc1)C(NC(=O)c1nn(c2c1cccc2)CC1CCCCC1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC1(CC1)c1ccccc1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC1(CC1)c1ccccc1	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCCCC1)NC1(CC1)c1ccccc1	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NC1CCCCC1	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NC1CCCCCC1	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NC1C2CC3CC1CC(C2)C3	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NCc1ccccc1	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NCc1ccc(cc1)F	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NCc1ccc(c(c1)Cl)Cl	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NCC1CCC2CC1C2(C)C	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NC(c1ccc(cc1)Cl)(C)C	cannabinoid
CCCCCn1cc(c2c1ccc(c2)F)C(=O)NC1(CC1)c1ccccc1	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NC1CCCCC1	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NC1CCCCCC1	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NCc1ccccc1	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NCc1ccc(cc1)F	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NCc1ccc(c(c1)Cl)Cl	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NCC1CCC2CC1C2(C)C	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NC(c1ccc(cc1)Cl)(C)C	cannabinoid
CCCCCn1cc(c2c1cc(F)cc2)C(=O)NC1(CC1)c1ccccc1	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC1CCCCC1	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)NC1CCCCC1	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC1CCCCCC1	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)NC1CCCCCC1	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC1C2CC3CC1CC(C2)C3	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NCc1ccccc1	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)NCc1ccccc1	cannabinoid
Fc1ccc(cc1)CNC(=O)c1nn(c2c1cccc2)CC1CCOCC1	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NCc1ccc(c(c1)Cl)Cl	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)NCc1ccc(c(c1)Cl)Cl	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)N1CCCc2c1cccc2	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)N1CCCc2c1cccc2	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NCC1CCC2CC1C2(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)NCC1CCC2CC1C2(C)C	cannabinoid
Clc1ccc(cc1)C(NC(=O)c1cn(c2c1cccc2)CC1CCOCC1)(C)C	cannabinoid
Clc1ccc(cc1)C(NC(=O)c1nn(c2c1cccc2)CC1CCOCC1)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC1(CC1)c1ccccc1	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)NC1(CC1)c1ccccc1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)OC(c1ccccc1)(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)OC(c1ccccc1)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCCCC1)OC(c1ccccc1)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)OC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCCCC1)OC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)OC(c1ccccc1)(C)C	cannabinoid
CCCCCOC(=O)c1nn(c2c1cccc2)CCCCC	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)OCC1CCOCC1	cannabinoid
CCCCCn1nc2c(c1C(=O)NC(c1ccccc1)(C)C)cccc2	cannabinoid
O=C(c1n(CC2CCOCC2)nc2c1cccc2)NC(c1ccccc1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N(C)C	cannabinoid
CN(C(=O)c1nn(c2c1cccc2)CC1CCOCC1)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)Nc1ccccc1	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)Nc1ccccc1	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)N[C@H](c1ccccc1)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)N[C@H](c1ccccc1)C	cannabinoid
O=C(c1nn(c2c1cccc2)CC1CCOCC1)N[C@@H](c1ccccc1)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC(C#C)(C)C	cannabinoid
C#CC(NC(=O)c1cn(c2c1cccc2)CC1CCCCC1)(C)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC(C#C)(C)C	cannabinoid
C#CC(NC(=O)c1cn(c2c1cccc2)CC1CCOCC1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC(C#C)(C)C	cannabinoid
C#CC(NC(=O)c1nn(c2c1cccc2)CC1CCOCC1)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)CC(c1ccccc1)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC(C#N)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC(CN1CCCC1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC(C#N)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC(CN1CCCC1)(C)C	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC1(CCOCC1)c1ccccc1	cannabinoid
N#CC(NC(=O)c1cn(c2c1cccc2)CC1CCOCC1)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC(CN1CCCC1)(C)C	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC1(CCOCC1)c1ccccc1	cannabinoid
CCCCCn1nc(c2c1cccc2)C(=O)NC1(CCCC1)c1ccccc1	cannabinoid
O=C(c1cn(c2c1cccc2)CC1CCOCC1)NC1(CCCC1)c1ccccc1	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC(C(=O)OC)(C)C	cannabinoid
FCCCCCn1nc(c2c1cccc2)C(=O)NC(C(=O)OC)(C)C	cannabinoid
COC(=O)C(NC(=O)c1nn(c2c1cccc2)CC1CCOCC1)(C)C	cannabinoid
CCCCCn1cc(c2c1cccc2)C(=O)NC(c1ccccc1)(CC)C	cannabinoid
CCC(c1ccccc1)(NC(=O)c1nn(c2c1cccc2)CC1CCOCC1)C	cannabinoid
O=C(c1nn(c2c1c(Cl)ccc2)CC1CCOCC1)NC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cc(Cl)cc2)CC1CCOCC1)NC(c1ccccc1)(C)C	cannabinoid
Clc1ccc2c(c1)n(CC1CCOCC1)nc2C(=O)CC(c1ccccc1)(C)C	cannabinoid
O=C(c1nn(c2c1cccc2Cl)CC1CCOCC1)NC(c1ccccc1)(C)C	cannabinoid
Fc1ccccc1C1=NCC(=O)N(c2c1cccc2Cl)C	aryldiazepine
Clc1cc(Cl)c2c(c1)N(C)C(=O)CN=C2c1ccccc1F	aryldiazepine
O=C1CN=C(c2c(N1C)cc(Cl)c(c2)Cl)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)cc(Cl)cc2Cl)c1ccccc1	aryldiazepine
Clc1cc(N)c2c(c1)N(C)C(=O)CN=C2c1ccccc1F	aryldiazepine
O=C1CN=C(c2c(N1)scc2)c1ccccc1Cl	aryldiazepine
O=C1CN=C(c2c(N1)sc(c2)Cl)c1ccccc1	aryldiazepine
O=C1CN=C(c2c(N1)cc(s2)Cl)c1ccccc1Cl	aryldiazepine
NCCN1C(=O)CN=C(c2c1cccc2)c1ccccc1	aryldiazepine
OC(=O)CN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C(C)(C)C)c1ccccc1	aryldiazepine
NCCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F	aryldiazepine
OCCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F	aryldiazepine
O=C1CN=C(c2c(N1C(C)(C)C)ccc(c2)N(=O)=O)c1ccccc1F	aryldiazepine
O=C1Nc2ccc(cc2C(N(C1)C)c1ccccc1Cl)N(=O)=O	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Cl)C1CCCCC1	aryldiazepine
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1cccnn1	aryldiazepine
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1[nH]ncc1	aryldiazepine
CC1N=C(c2c(N(C1=O)C)ccc(c2)N(=O)=O)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NC(C(=O)N2Cl)C)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NC(C(=O)N2)Cl)c1ccccc1F	aryldiazepine
Clc1ccccc1C1=NCc2n(c3c1cccc3)c(nn2)C	aryldiazepine
Ic1ccc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1F	aryldiazepine
Cc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1)C(F)(F)F	aryldiazepine
CNCc1nnc2n1c1ccc(cc1C(=NC2)c1ccccc1)Cl	aryldiazepine
Fc1ccccc1C1=NC(C)c2n(c3c1cc(cc3)N(=O)=O)c(nn2)C	aryldiazepine
Clc1ccccc1C1=NCc2n(c3c1ccs3)c(nn2)C	aryldiazepine
Clc1ccccc1C1=NCc2n(c3c1cc(s3)C(C)C)c(nn2)C	aryldiazepine
Clc1sc2c(c1)C(=NCc1n2c(C)nn1)c1ccccc1Cl	aryldiazepine
Ic1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C	aryldiazepine
NCc1nnc2n1c1sc(cc1C(=NC2)c1ccccc1Cl)Cl	aryldiazepine
O=C(c1ncn2c1CN=C(c1c2cccc1Cl)c1ccccc1)OC(C)(C)C	aryldiazepine
COC(=O)c1ncn2c1CN=C(c1c2ccc(c1)Cl)c1ccccc1F	aryldiazepine
CC(OC(=O)c1ncn2c1CN(=O)=C(c1c2ccc(c1)Cl)c1ccccc1F)C	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2cnc1C(=O)O)c1ccccc1Cl	aryldiazepine
Clc1ccc2c(c1)C(=NCc1n2cnc1C(=O)N)c1ccccc1Cl	aryldiazepine
Clc1ccccc1C1=NCc2n(c3c1cccc3)cnc2C(=O)N	aryldiazepine
O=C1CC=C(c2c(N1)ccc(c2)Cl)c1ccccc1F	aryldiazepine
O=C1CC=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1Cl	aryldiazepine
Cc1nnc2n1c1ccccc1C(=CC2)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=CCc1n2cnn1)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=CCc1n2c(C)nn1)c1ccccc1F	aryldiazepine
NCc1nnc2n1c1ccc(cc1C(=CC2)c1ccccc1F)Cl	aryldiazepine
Clc1ccc2c(c1)C(CCc1n2cnn1)c1ccccc1F	aryldiazepine
COC(=O)c1ncn2c1CC=C(c1c2cccc1)c1ccccc1	aryldiazepine
CCOC(=O)c1ncn2c1CC=C(c1c2cccc1)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=CCc1n2c(C)nn1)c1ccccc1	aryldiazepine
CCOC(=O)c1ncn2c1CC=C(c1c2cccc1)c1ccccc1F	aryldiazepine
CCOC(=O)c1ncn2c1CC=C(c1c2ccc(c1)Cl)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=CCc1n2cnc1C(=O)N)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=CCc1n2cnc1)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NCC=C2)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NCc1c2nc(C)nc1)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCc1c2nc(C)nc1)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NCc1c2nc(N)nc1)c1ccccc1F	aryldiazepine
c1ccc(cc1)C1=NCc2c(c3c1cccc3)n[nH]n2	aryldiazepine
Clc1ccccc1C1=NCc2c(c3c1cccc3)n[nH]n2	aryldiazepine
Clc1ccc2c(c1)C(=NCc1c2n[nH]n1)c1ccccc1	aryldiazepine
Clc1ccc2c(c1)C(=NCc1c2n[nH]n1)c1ccccc1F	aryldiazepine
Clc1ccc2c(c1)C(=NCC1=C2CNC1=O)c1ccccc1Cl	aryldiazepine
CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1c2ccc(c1)Cl	aryldiazepine
COc1cccc2c1C(=O)N1CCCC1c1n2cnc1C(=O)OC(C)(C)C	aryldiazepine
CCc1cccc2c1C(=O)N1CCCC1c1n2cnc1C(=O)OC(C)(C)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1C)OC(C)(C)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1)OC(C)(C)C	aryldiazepine
CSc1cccc2c1C(=O)N1CCCC1c1n2cnc1C(=O)OC(C)(C)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1F)OC(C)(C)C	aryldiazepine
Fc1ccc2c(c1)C(=O)N1CCCC1c1n2cnc1C(=O)OC(C)(C)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2ccc(c1Cl)F)OC(C)(C)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1C(F)(F)F)OC(C)(C)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1N(=O)=O)OC(C)(C)C	aryldiazepine
CCCOC(=O)c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl	aryldiazepine
CC(OC(=O)c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl)C	aryldiazepine
C=CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl	aryldiazepine
CC(COC(=O)c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl)C	aryldiazepine
CCC(OC(=O)c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl)OCC1CC1	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl)OC1CCCCC1	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl)Oc1ccccc1	aryldiazepine
CN1Cc2c(ncn2c2c(C1=O)cccc2)C(=O)N	aryldiazepine
CN1Cc2c(ncn2c2c(C1=O)ccc(c2)Cl)C(=O)OCC	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2c(Cl)ccc1	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)C1CC1	aryldiazepine
C=CCc1ccc2c(c1)C(=O)N(C)Cc1n2cnc1C(=O)OCC	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)c1ccco1	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)c1ccccc1	aryldiazepine
CCOC(=O)c1ncn2c1CN(C)C(=O)c1c2ccc(c1)c1cccs1	aryldiazepine
Clc1ccc2c(c1)C(=O)N(C)Cc1n2cnc1C(=O)OC1CC1	aryldiazepine
CN1Cc2c(ncn2c2c(C1=O)cc(cc2)N1CCCC1)C(=O)OC(C)(C)C	aryldiazepine
CN1Cc2c(ncn2c2c(C1=O)cc(cc2)N1CCCCC1)C(=O)OC(C)(C)C	aryldiazepine
CN1Cc2c(ncn2c2c(C1=O)cc(cc2)N(C)C)C(=O)OC(C)(C)C	aryldiazepine
COc1ccc2c(c1)C(=O)N(C)Cc1n2cnc1C(=O)OC(C)(C)C	aryldiazepine
CN1Cc2c(ncn2c2c(C1=O)scc2)C(=O)OC(C)(C)C	aryldiazepine
COC(=O)c1ncn2c1C1CCN1C(=O)c1c2cccc1Cl	aryldiazepine
CCOC(=O)c1ncn2c1C1CCN1C(=O)c1c2cccc1Cl	aryldiazepine
O=C(c1ncn2c1C1CCN1C(=O)c1c2cccc1Cl)OC(C)(C)C	aryldiazepine
O=C(c1ncn2c1C1CCCN1C(=O)c1c2cccc1Cl)OC(C)(C)C	aryldiazepine
Clc1ccc2c(c1)C(=O)N1CCCC1c1n2cnc1C(=O)OC(C)(C)C	aryldiazepine
Clc1ccc2c(c1)C(=N[C@H](c1n2c(C)nn1)C)c1ccccc1F	aryldiazepine
CN(Cc1nc(c2n1c1ccc(cc1C(=NC2)c1ccccc1Cl)Cl)C(=O)N)C	aryldiazepine
C=CCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)Cc1ccccc1	cannabinoid
C=CCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)N)C(C)C	cannabinoid
C=CCCCn1cc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
C=CCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
C=CCCCn1cc(c2c1cccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
C=CCCCn1cc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
N#CCCCCn1cc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
C=CCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
C=CCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)Cc1ccccc1	cannabinoid
C=CCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
C=CCCCn1nc(c2c1cccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
C=CCCCn1nc(c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
N#CCCCCn1nc(c2c1cccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
COC(=O)[C@H](C(C)C)NC(=O)c1cn(c2c1cccn2)CCCC=C	cannabinoid
COC(=O)[C@H](C(C)(C)C)NC(=O)c1cn(c2c1cccn2)CCCC=C	cannabinoid
C=CCCCn1cc(c2c1nccc2)C(=O)N[C@H](C(=O)OC)Cc1ccccc1	cannabinoid
C=CCCCn1cc(c2c1nccc2)C(=O)N[C@H](C(=O)N)C(C)C	cannabinoid
C=CCCCn1cc(c2c1nccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
C=CCCCn1cc(c2c1nccc2)C(=O)N[C@H](C(=O)N)Cc1ccccc1	cannabinoid
C=CCCCn1cc(c2c1nccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
C=CCCCn1cc(c2c1nccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
CCCCn1cc(c2c1nccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
N#CCCCCn1cc(c2c1nccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
CCCC(=O)N(C1(CCN(CC1)CCc1ccccc1)C(=O)NC1CCCCCC1)c1ccccc1	fentanyl
NCCc1c[nH]c2c1cc(F)cc2	tryptamine
CCC(=O)N(c1ccc(cc1)NC(=O)CC)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1)CCc1ccccc1)Cc1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1)CCc1ccccc1)CCc1ccccc1	fentanyl
NCCc1c[nH]c2c1cc(cc2)C(C)C	tryptamine
NCCc1c[nH]c2c1cc(cc2)C(C)(C)C	tryptamine
NCCc1c[nH]c2c1cc(cc2)C1CCCCC1	tryptamine
NCCc1c[nH]c2c1cc(cc2)C1CCCC1	tryptamine
CNCCc1c[nH]c2c1cc(cc2)C(C)(C)C	tryptamine
CN(CCc1c[nH]c2c1cc(cc2)C(C)(C)C)C	tryptamine
CCCNCCc1c[nH]c2c1cc(cc2)C(C)(C)C	tryptamine
CCCN(CCc1c[nH]c2c1cc(cc2)C(C)(C)C)CCC	tryptamine
OC(=O)C1N=C(c2ccccc2)c2c(NC1(O)O)ccc(c2)Cl	aryldiazepine
CN(CCn1cc(c2c1cccc2)C(=O)C(=O)N(C)C)C	tryptamine
CCCCCCCC(c1ccc(c(c1)O)[C@@H]1CCC[C@H](C1)O)(C)C	cannabinoid
CCCCCCCC(c1ccc(c(c1)O)[C@@H]1CCC[C@@H](C1)O)(C)C	cannabinoid
CCCCCCC(c1ccc(c(c1)O)[C@@H]1CCC[C@@H](C1)O)(C)C	cannabinoid
COc1cccc(c1)N(C(=O)c1ccco1)C1CCN(CC1)CCc1ccccc1	fentanyl
CCC(=O)N(C1CCN(CC1C)CC(c1cccs1)O)c1ccccc1	fentanyl
CCCCCn1nc(c2c1cccc2)C(=O)NCC1CCc2c1ccc(c2)OC	cannabinoid
CCCNC(=O)c1cn(c2c1cccc2)CCCCCF	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC(C)C	cannabinoid
CCCCCNC(=O)c1cn(c2c1cccc2)CCCCCF	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC(CC(CC)C)C	cannabinoid
CCCCCC(NC(=O)c1cn(c2c1cccc2)CCCCCF)C	cannabinoid
CCCCCCCNC(=O)c1cn(c2c1cccc2)CCCCCF	cannabinoid
CCCCCCC(NC(=O)c1cn(c2c1cccc2)CCCCCF)C	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC1CCCCC1	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NC1CCCCCC1	cannabinoid
FCCCCCn1cc(c2c1cccc2)C(=O)NCc1ccc(c(c1)Cl)Cl	cannabinoid
O=C(c1nc(c2n1cccc2)CN1CCC(CC1)(F)F)c1cccc(c1Cl)Cl	cannabinoid
OCC1(CCCC1)CNC(=O)c1nc(n2c1cccc2)CN1CCC(CC1)(F)F	cannabinoid
Fc1ccc(cc1)Cn1cc(c2c1cccc2)/C=C/1\N2CCC(C1=O)CC2	cannabinoid
CCc1c(C)cc(c(=O)n1Cc1ccc(cc1)F)C(=O)NC1(CCCCC1)C(=O)O	cannabinoid
CNC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccc2)Cc1ccc(cc1Cl)Cl	cannabinoid
O=C1CN2CCOC2(c2c(N1)ccc(c2)Cl)c1ccccc1	aryldiazepine
N#CCCCCn1c2ccc(cc2c2c1cccc2)C(=O)NC(c1ccccc1)(C)C	cannabinoid
COC(=O)[C@H](C(C)(C)C)NC(=O)c1cn(c2c1cccn2)CC1CCCCC1	cannabinoid
COC(=O)[C@H](C(C)(C)C)NC(=O)c1cn(c2c1cccn2)Cc1ccc(cc1)F	cannabinoid
O=C(NC1(CCCCC1=O)c1ccccc1Cl)OC(C)(C)C	arylcycloalkylamine
COC(=O)C1(CCN(CC1)CCC(=O)OC)Nc1ccccc1	fentanyl
c1ccc(cc1)CCN1CCC(CC1)N(c1ccccc1)CCc1ccccc1	fentanyl
O=C1CCCCC1(N)c1ccccc1F	arylcycloalkylamine
C=CCCn1nc(c2c1cccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
CN1CCC(CC1)N(C(=O)c1ccccc1)c1ccc(cc1)C	fentanyl
CN1CCC(CC1)N(C(=O)c1ccccc1)c1cccc(c1)C	fentanyl
CN1CCC(CC1)N(c1ccccc1C)C(=O)c1ccccc1	fentanyl
CCCCCn1cc(c2c1nccc2)C(=O)N[C@H](C(=O)OC)C(C)C	cannabinoid
CCCCCn1cc(c2c1nccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
NC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccn2)CC1CCOCC1	cannabinoid
NC(=O)[C@H](C(C)(C)C)NC(=O)c1nn(c2c1cccn2)CC1CCCCC1	cannabinoid
O=C(c1nn(c2c1cccn2)CC1CCCCC1)N[C@H]1CCCc2c1cccc2	cannabinoid
N#CCCCCn1nc(c2c1nccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)N	cannabinoid
CCCCCn1nc(c2c1nccc2)C(=O)NC12CC3CC(C2)CC(C1)C3	cannabinoid
CCCCCn1nc(c2c1cccn2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
CCCCCn1nc(c2c1ccnc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
CCCCCn1nc(c2c1cncc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
CCCCCn1nc(c2c1nccc2)C(=O)N[C@@H](C(C)(C)C)C(=O)OC	cannabinoid
CCN(CCc1c([nH]c2c1cccc2)c1ccccc1)CC	tryptamine
CCN(CCc1c([nH]c2c1cccc2)c1ccc(cc1)C)CC	tryptamine
CCN(CCc1c([nH]c2c1cccc2)c1ccc(cc1)OC)CC	tryptamine
CCCCCc1cc(OC(=O)CCCN(CC)CC)c2c(c1)OC([C@H]1[C@H]2C=C(C)CC1)(C)C	cannabinoid
